Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Science-Technology	In which movie does Edward James Olmos play a teacher in Los Angeles who gets an entire class of low-income, Hispanic students to pass the Advanced Placement Calculus test?	Stand and Deliver	Proof	Stand By Me	Pi	Stand and Deliver
Science-Technology	Proof was originally a play about a brilliant mathematician who worries about inheriting her fathers insanity. Which actress was the star of the 2005 movie of the same name?	Gwyneth Platrow	Kate Blanchett	Claire Danes	Kirsten Dunst	Gwyneth Platrow
Science-Technology	In this fine movie Dustin Hoffman plays a mathematician who gets tired of being picked on.	Straw Dogs	Sunday Father	The Point	Sphere	Straw Dogs
Science-Technology	In which movie does Bud Abbott “prove to Lou Costello that 13 x 7 = 28?	Splinters in the Navy	Youre in the Navy	Francis in the Navy	In the Navy	In the Navy
Science-Technology	Which of these is a movie about a mathematician who develops a formula that predicts the prices of stock markets?	The Bank	The Puzzle	The Formula	The Tricks	The Bank
Science-Technology	What 1997 movie featured Cartesian co-ordinates (the usual type of graph paper) and factoring numbers?	Cube	The Sphere	Gleaming the Cube	Proof	Cube
Science-Technology	In this film, high school student Max Fisher, played by Jason Schwartzman, is asked to use calculus to find the area of an ellipse.	Mr. Novak	Room 222	Rushmore	The High School	Rushmore
Science-Technology	In the movie “Little Big League, the hero must solve this problem: John can finish a job in five hours. Mary can finish the same job in three hours. If they work together, how long will it take to finish the job? What is the answer?	1 and 7/8 hours	4 hours	1 and 1/4 hours	2 hours	1 and 7/8 hours
Science-Technology	Lightning is caused by the increased imbalance of positive and negative charges during storms.	True	False			True
Science-Technology	A flash of lightning can heat the air around it, which gives off vibrations and expansion of the air thus causing what?	Thunder	Tornadoes	Hail	Finger lightning	Thunder
Science-Technology	A lightning bolt can produce what voltage?	4 million volts	400 million volts	1 million volts	1 billion volts	1 billion volts
Science-Technology	What does the term bolts from the blue mean?	Horizontal lightning that seems to come from no where	Lighting strikes on a clear day	Blue vertical lightning bolts	Lightning over an ocean	Horizontal lightning that seems to come from no where
Science-Technology	According to the U.S. National Weather Service, after you see and hear the last flash of lightning and roar of thunder, you should wait how long before presuming outdoor activities?	1 hour	2 hours	30 minutes	10 minutes	30 minutes
Science-Technology	What did early Greeks believe lightning was?	The weapon of Zeus	A warning from Minerva	The sign of death	A symbol of good fortune	The weapon of Zeus
Science-Technology	Which of Santa Klaus reindeers’ name means lightning?	Dasher	Prancer	Blitzen	Donner	Blitzen
Science-Technology	Between 1997 and 2006, there were how many reported deaths from lightning?	393	437	750	825	437
Science-Technology	Which statement concerning whales is true?	All whales have two blow holes.	Some whales have one blow hole and some have two.	Every whale has exactly one blow hole.	Only some whales have blow holes.	Some whales have one blow hole and some have two.
Science-Technology	Which of these statements is true?	Humans are the only mammals that cry.	All land mammals cry.	Humans and elephants are the only mammals that cry.	All mammals cry.	Humans and elephants are the only mammals that cry.
Science-Technology	What is the meaning of plasmodium?	The parasite that causes malaria	The part of the blood that covers red and white blood cells and platelets	The liquid-like substance found in animal and plant cells	The gel-like substance that holds fish eggs together	The parasite that causes malaria
Science-Technology	Quickly calculate 95^2 (i.e. 95X95). What is the result?	810025	8125	9025	987,654,321	9025
Science-Technology	What molecule has the formula O3?	Ozone	Tritium	Deuterium	Peroxide	Ozone
Science-Technology	All dogs are of the same species.	False	True			True
Science-Technology	Upon what does the loudness of a sound depend?	The pitch of the sound	None of these	The frequency of the wave	The amplitude of the wave	The amplitude of the wave
Science-Technology	Which of these is hottest?	the surface of the sun	a lightning bolt	the laser used in eye surgery	a microwave oven	a lightning bolt
Science-Technology	All telephones in the USA were shut down on August 2, 1922. Why?	The International Brotherhod of Communications Workers went on strike.	The electrical workers in New York, Chicago, and Washington went on strike.	It was the day when Alexander Graham Bell died.	It was the day for the Orson Welles War of the Worlds radio telecast.	It was the day when Alexander Graham Bell died.
Science-Technology	In 1989, a Mastiff was recognized by the Guinness Book of World Records as the heaviest dog in the world. What was the weight of the dog?	182 kilograms	173 pounds	298 pounds	343 pounds	343 pounds
Science-Technology	Which of these events occurred in 1589?	Sir Thomas Crapper invented the modern flush toilet.	Zacharias Hanssen invented the modern flush toilet.	Sir John Harington invented the modern flush toilet.	Otto von Guericke invented the modern flush toilet.	Sir John Harington invented the modern flush toilet.
Science-Technology	Which of these animals makes the loudest noise?	The humpback whale	The Andean condor	The whale shark	The howling monkey	The humpback whale
Science-Technology	Who invented the water thermometer?	Galileo	Fahrenheit	Celsius	Santorio Santorio	Galileo
Science-Technology	In which city was Albert Einstein born ?	Ulm	Berlin	Bonn	Munich	Ulm
Science-Technology	Einsteins father owned a company that made small magnetos, which he was later forced to sell to this, much larger corporation.	Bavarian Electrical Supplies , GmbH	Siemens	Krups	BMW	Siemens
Science-Technology	During WWII, Einstein was paid $25 per day for his consultation on the Manhattan Project.	False	True			True
Science-Technology	On Friday evenings it was the custom of Jewish families to invite college students over for a home cooked meal. One of the students the Einsteins often ate with introduced Albert to science.  What was his name ?	Max Born	Max Malamud	Max Silberstein	Max Talmud	Max Talmud
Science-Technology	In which year was Albert Einstein born?	1869	1899	1889	1879	1879
Science-Technology	During this year, Einstein had three incredible papers published in the physics journals, and obtained his doctoral degree.	1905	1912	1907	1929	1905
Science-Technology	In which US city did Einstein live out his last years?	Cambridge, Massachusetts	New Haven, Connecticut	Boca Raton, Florida	Princeton, New Jersey	Princeton, New Jersey
Science-Technology	Which type of car did Einstein own while in the USA ?	Buick	Packard	Ford	None	None
Science-Technology	What important thing did Einstein do on August 2nd, 1939?	He proved the Theory of Special Relativity	He found the speed of light	He wrote a letter	He proved E=mc^2	He wrote a letter
Science-Technology	In 1948 Albert Einstein was offered this new job.	Head of the Institute for Advanced Study	President of Israel	Head Dean of Princeton University	Chief of the Atomic Energy Commission	President of Israel
Science-Technology	In what year did Einstein pass away?	1960	1955	1954	1956	1955
Science-Technology	Lifting incredibly slowly builds incredibly big muscles. Lifting super slowly produces superlong workouts.	True	False			False
Science-Technology	If you eat more protein, youll build more muscle.	True	No Way	Somewhat True	False	Somewhat True
Science-Technology	Leg extensions are safer for your knees than squats.	False	True			False
Science-Technology	Sore muscles should be excercised...	Never as it might damage the muscle	It depends which muscle it is	Always as it helps heal the soreness	Only youre not sore to the touch	Only youre not sore to the touch
Science-Technology	The fact that stretching prevents injuries is a myth.	False	True			True
Science-Technology	You need a Swiss ball to build a stronger chest and shoulders.	True	False			False
Science-Technology	It is better to work out with free weights.	True	False			True
Science-Technology	Which of the following foods is poorest in carbohydrates?	Cheese	Potatoes	Pork	Milk	Pork
Science-Technology	Which of these meals would be most suitable for a low carb diet?	An apple with cottage cheese	Soya sauce	A ham sandwich	Meat and potatoes	An apple with cottage cheese
Science-Technology	Trans-fats are definitely unwholesome. Which of these foods is poorest in trans fatty acids?	margarine	vegetable shortenings	sunflower oil	cookies	sunflower oil
Science-Technology	What is the building block of green plants that cant be broken down into sugar molecules and passes through the human body undigested?	dietary fiber	glucose	dextrose	fructose	dietary fiber
Science-Technology	Which of the following fats contain trans-fats?	All types of animal fats	Partially hydrogenated fats	None of these	Non-hydrogenated fats	Partially hydrogenated fats
Science-Technology	Which of these types of fat raises both LDL(bad cholesterol) and HDL(good cholesterol)?	Saturated	Trans	Monounsaturated	Polyunsaturated	Saturated
Science-Technology	Which of these is especially rich in omega-3 and omega-6 fatty acids?	Brown sugar	Chicken	Flax seed	Wheat gran	Flax seed
Science-Technology	Health specialists still argue about the maximum daily salt intake. But it is for sure that if you overdose on salt, it may affect your health negatively. What is likely to happen if you add too much salt in your diet?	All of these	It can cause neurological problems	It may bring you high blood pressure	It can lead to electrolyte disturbance	All of these
Science-Technology	Cod liver oil is often used in many diets and healthy regimes, as a powerful source of omega-3, vitamin A and D. Some medical specialists believe that in the summer months cod liver oil should not be taken, for what reason?	Because Vitamin D becomes toxic when heated	None of these	Because the pills melt in hot weather and it is easy to overdose	Because cod liver oil contains vitamin D, and the sun also creates vitamin D. If vitamin D is overdosed, your face may become spotty	Because cod liver oil contains vitamin D, and the sun also creates vitamin D. If vitamin D is overdosed, your face may become spotty
Science-Technology	Which of these people would be able to successfully combine their regimes with a low carb diet without having to violate one of them?	All of these	A vegetarian	A vegan	A fruitarian	A vegetarian
Science-Technology	This unit,  named after one of the main discoverers of electromagnetism, is the base unit of electrical current.	OHM	Frequency	Ampere	Capacitor	Ampere
Science-Technology	Which term refers to the number of complete cycles of an alternating current that occur per second?	Watt	Frequency	Wavelength	Ohm	Frequency
Science-Technology	Which term refers to the efficiency of an electric machine, measured in watt hours or kilowatt hours?	OHM	Frequency Efficiency	Farad	Energy Efficiency	Energy Efficiency
Science-Technology	This unit, named after the German physicist who discovered the relation between voltage and current, is the basic unit of electrical resistance.	Watt	Frequency	Ohm	Resistor	Ohm
Science-Technology	An insulator is a thin metal strip mounted in a holder. When too much current passes through  it, the metal strip melts and opens the circuit.	False	True			False
Science-Technology	What is the unit of power that shows how fast a circuit uses electrical energy?	Watt	Frequency	Voltage	Amp	Watt
Science-Technology	Moonbounce is a form of wireless communication in which the moon is used as a passive satellite.	True	False			True
Science-Technology	What is the basic unit of electric pressure, also known as emf?	Current	Amp	Volt	Watt	Volt
Science-Technology	This term refers to the distance between repeating units of a wave pattern and is commonly designated by the Greek letter lambda (λ).	Amp	Wave distance	Volt	Wavelength	Wavelength
Science-Technology	Lower frequencies have longer wavelengths, while higher frequencies have shorter wavelengths.	True	False			True
Science-Technology	How much blood does the average adult human have?	10-12 pints (5-6 liters)	10-12 gallons (38-45 liters)	10-12 quarts (10-11 liters)	4-8 pounds (2-4 kg)	10-12 pints (5-6 liters)
Science-Technology	What substance is added to blood to keep it from clotting until it is needed?	Sugar	Ethanol	Mecurium	Salt	Salt
Science-Technology	The members of which profession used to be called leechers” because of the methods they used in the past?	Pharmacists	Doctors	Dentists	Lawyers	Doctors
Science-Technology	Barbers traditionally have red and white poles in front of their stores because in the Middle Ages they did the blood letting.	True	False			True
Science-Technology	Approximately what percentage of humans have blood of the type Rh +?	33 %	35 %	85 %	74 %	85 %
Science-Technology	What percentage of humans have type O blood?	33 %	25%	There is no way to tell.	45 %	45 %
Science-Technology	Which blood type is called the universal recipient?	AB	O	A	B	AB
Science-Technology	Which fictional character had T-Negative blood type?	King Billy Haraah	The Scorpion King	Mr. Spock	Dr. Who	Mr. Spock
Science-Technology	Which type of blood cells can be stored the longest?	Platelets	Blood plasma	Erythrocytes (red blood cells)	Leukocytes (white blood cells)	Erythrocytes (red blood cells)
Science-Technology	Healthy people over 17 can donate what part of their blood every two weeks?	Platelets	White blood cells	Blood serum	Red blood cells	Platelets
Science-Technology	Who was the first physician to demonstrate that arteries carry blood throughout the body?	Galen	Valen	Valecious	Herodotus	Galen
Science-Technology	Which of these people is the Austrian biologist and physician who first identified the four basic blood types?	Karl Landsteiner	Felix Bernstein	William Osler	Charles Richard Drew	Karl Landsteiner
Science-Technology	In 1658 he became the first person to describe and observe red blood cells (erythrocytes).	William Osler	Jan Swammerdan	Marcello Malpighi	Felix Bernstein	Jan Swammerdan
Science-Technology	In 1924 who was the German mathematician who developed a proof showing that blood types were genetic?	Franklin McLean	Charles R. Drew	Felix Bernstein	William Osler	Felix Bernstein
Science-Technology	This person developed the first system to produce donatable blood plasma and was the first director of a Red Cross Blood Bank in the USA.	William Osler	Felix Bernstein	Charles Richard Drew	Franklin McLean.	Charles Richard Drew
Science-Technology	Which of these statements about Petroleum, sometimes called ‘black gold’, is not true?	It is used for the production of solvents, fertilizers and plastics.	It is found in formations in he Earth.	It is a fossil fuel.	It is a renewable resource.	It is a renewable resource.
Science-Technology	In 1863 this entrepreneur and his partners founded Standard Oil, a company which dominated oil production in the USA for decades.	Howard Hughes	John Rockefeller	Jean Paul Getty	Andrew Carnegie	John Rockefeller
Science-Technology	In 1991, one of the most serious oil spills in history brought considerable damage to wildlife in the Middle East region. What caused the oil spill?	Iraqi forces deliberately released crude oil from several tankers	Tanker Exxon Valdez hit an undersea reef	Nowruz Field platform spilled 80 million gallons of oil	Ixtoc I oil well suffered a blowout	Iraqi forces deliberately released crude oil from several tankers
Science-Technology	The Organization of the Petroleum Exporting Countries (OPEC) is an intergovernmental organization founded at the Baghdad Conference in September 1960, by 5 countries. Which of these countries was not a founding member of the organization?	Algeria	Iraq	Venezuela	Iran	Algeria
Science-Technology	This American oil driller, dug the first modern oil well near Titusville, Pennsylvania in 1859.	Robert Kerr	Frank Phillips	Edwin Drake	Edward Doheny	Edwin Drake
Science-Technology	This oil field, located south of Beaumont, Texas, and discovered by Anthony Francis Lucas, was the first major oil field in the USA.	Thunder Horse Field	Wilmington Oil Field	Spindletop Oil Field	Elk Hills Field	Spindletop Oil Field
Science-Technology	The term ‘petrodollar’, a dollar earned by a country through the sale of oil, was invented in 1973 by this Egyptian-born American professor and economist.	Ibrahim Oweiss	M. King Hubert	Ronald R. Cooke	Matthew R. Simmons	Ibrahim Oweiss
Science-Technology	This industrial facility, sometimes called a ‘tank farm’ or a ‘terminal’, is used for the storage of oil.	Oil gusher	Oil depot	Oil barrel	Oil well	Oil depot
Science-Technology	The first oil refinery in the world, bombarded in 1943 by US Air Force in operation Tidal Wave, was built in this country in 1856.	Germany	Romania	Iran	Italy	Romania
Science-Technology	The Arab-Israeli War in 1973, known as Yom Kippur War, triggered the ‘1973 oil crisis’. What action did the Arab members of OPEC undertake as part of their strategy?	They raised the price of oil	They proclaimed an embargo on oil exports to the Netherlands	All of these	They proclaimed an embargo on oil exports to the United States	All of these
Science-Technology	This is the study of winds.	conilogy	lithology	campanology	anemology	anemology
Science-Technology	Which term refers to the study of atmospheric dust and its effect on life on Earth?	lithology	coniology	tricology	vexillogy	coniology
Science-Technology	What is contrology?	Pilates	the study of freshwater life	the study of social controls	the study of dates	Pilates
Science-Technology	What is the study of whales called?	cetology	mycology	dendrology	balinology	cetology
Science-Technology	What does dactylology study?	rocks	the moon	fingerprints	caves	fingerprints
Science-Technology	What does actinology study?	fruits and seeds	clouds	ants	The study of the effect of light on chemicals	The study of the effect of light on chemicals
Science-Technology	What do we call the study of male health and male diseases?	ophiology	andrology	oology	Testrology	andrology
Science-Technology	Which word refers to the study of bones?	otology	osteology	endocrinology	neropathp	osteology
Science-Technology	Which word means the study of dogs?	cynology	onerology	carnaology	tocology	cynology
Science-Technology	What does psephology study?	African snakes	dreams	elections	poetry	elections
Science-Technology	What does ludology study?	video games	postcards	wine	the moon	video games
Science-Technology	Which statement is incorrect?	Boxology studies schematic layouts and diagrams.	Apiology studies bees.	Gerontology studies grammar and syntax.	Potamology studies rivers.	Gerontology studies grammar and syntax.
Science-Technology	English physicist, mathematician, and astronomer Sir Isaac Newton presented his findings on the universal law of gravity in his work commonly referred to as Principia Mathematica, which was published in what year?	1535	1720	1687	1477	1687
Science-Technology	According to gravity laws, if a bowling ball and a feather are dropped simultaneously from the same height the bowling ball will hit the ground first because it has greater inertia. (In this case we ignore the effects of air resistance.)	False	True			False
Science-Technology	The gravitational force on the surface of the Sun is greater than the gravitational force on Earths surface. If you weigh 180 lbs or 80 kg on Earth, what would your weight be on the Sun?	440 lbs (200 kg)	1100 lbs (500 kg)	5022 lbs (2270 kg)	2770 lbs (1260 kg)	5022 lbs (2270 kg)
Science-Technology	Free-fall is defined as a condition in which a falling object experiences acceleration due only to gravity. Therefore, in this case, the only weight acting on an object is its own weight. Which of the following is not an example of an object in free-fall?	A skydiver with an open parachute	A feather falling through a vacuum tube	The Earths orbit around the Sun	A space shuttle with the rockets off	A skydiver with an open parachute
Science-Technology	Although gravity has been a subject of much research and scientific work, the actual cause of gravitational forces remains unknown.	False	True			True
Science-Technology	Although Newtons and Einsteins theories are generally widely accepted and used in many fields of science, there are some researchers who have developed alternative theories of gravity. Which of the following is one of these theories?	Special Relativity Theory	Electromagnetic Theory	Quantum Field Theory	Brans-Dicke Theory	Brans-Dicke Theory
Science-Technology	An object in free fall towards the Earth experiences acceleration in velocity due to gravity. This acceleration has what approximate value?	8.1 meters per a second squared (26.6 feet per a second squared)	9.8 meters per a second squared (32 feet per a second squared)	32 meters per a second squared (9.8 meters per a second squared)	26.6 meters per a second squared (8.1 feet per a second squared)	9.8 meters per a second squared (32 feet per a second squared)
Science-Technology	If we measure the acceleration due to gravity at the top of Mount Everest, it will be less than the acceleration at sea level.	True	False			True
Science-Technology	Artificial gravity is a simulation of gravity in outer space. There are several means by which artificial gravity can be created. Which of the following is not one of them?	Magnetism	Rotation	Acceleration	Field generators	Field generators
Science-Technology	If 2 people are eating the same number of calories per day, the one who eats frequent small meals will lose more weight than the one who eats one large meal per day.	True	False			True
Science-Technology	A diet high in sugar and starch has more energy, so people who eat such a diet do not get as hungry as people who eat a diet low in sugar and starch.	True	False			False
Science-Technology	Running a mile burns approximately 100 calories (100 Kcal).	True	False			True
Science-Technology	How many calories (kcal) is equivalent to one pound?	1000	2500	2000	3500	3500
Science-Technology	What is the ideal body weight for a six-foot-tall man with average bone structure?	220 pounds	178 pounds	200 pounds	195 pounds	178 pounds
Science-Technology	What is the ideal body weight for a woman with average bone structure who is 5 feet 5 inches tall?	138 pounds	125 pounds	115 pounds	135 pounds	125 pounds
Science-Technology	The best diet is a permanent lifestyle change.	True	False			True
Science-Technology	Low-fat foods contain very little if any sugar.	True	False			False
Science-Technology	A teenage girl who is very thin and obsesses about losing weight may have an eating disorder.	True	False			True
Science-Technology	It would be better to skip breakfast entirely than to eat the typical American breakfast of sausage, sweets rolls, pancakes with syrup, and eggs.	False	True			True
Science-Technology	Which of these correctly defines the mathematical constant pi?	The ratio of a circles area to its radius.	The ratio of a circles area to its diameter.	The ratio of a circles circumference to its diameter.	The ratio of a circles circumference to its radius.	The ratio of a circles circumference to its diameter.
Science-Technology	References to measurements of a circular basin in the Bible (Kings 7:23), appears to give what corresponding value for pi?	2.71828	22/7	3.14	3	3
Science-Technology	What is the exact value of the mathematical constant pi, a real number which is in common use in mathematics, physics, and engineering?	3.14	square root of ( 16 / (square root of 3) )	22/7	There is no answer	There is no answer
Science-Technology	The mathematical constant Pi can be approximated by taking a series of polygons inscribed in a circle and a series of polygons circumscribed around the circle.  Who was the first to write of this method of calculating pi?	Carl Friedrich Gauss	Archimedes	Sir Isaac Newton	Euclid	Archimedes
Science-Technology	The mathematical constant Pi is inherently involved in which of these math problems ?	Calculating the area of polygons	Squaring the circle	Calculating the number of years it takes to double your money in an investment	Finding the optimum value for the weight of a buildings foundation	Squaring the circle
Science-Technology	Whose was the proposal to use the 16th letter of the Greek alphabet, π, as a symbol for Archimedes constant, also known as Ludolphs number?	Isaac Newton	Leonhard Euler	William Jones	Archimedes	William Jones
Science-Technology	Pi Day is celebrated by many lovers of the mathematical constant, π, on what date?	May 5th	January 13th	December 3rd	March 14th	March 14th
Science-Technology	Which of these statements regarding the mathematical constant, pi is incorrect?	Pi is transcendental	People compete to see who can memorize the most digits of pi	Lars Erickson wrote a symphony based on pi	By using larger and larger computers we can one day find the exact value of pi	By using larger and larger computers we can one day find the exact value of pi
Science-Technology	As you calculate more and more decimal places for the mathematical constant pi, you will eventually reach Feynmans Point.  Which one of these most accurately defines Feynmans Point?	The place where the decimal value of pi shows three 9s in a row	The decimal place where we have five nines in a row	The decimal place where we have six zeros in a row	The last decimal place we know	The place where the decimal value of pi shows three 9s in a row
Science-Technology	Which of these statements regarding the mathematical constant, pi, is incorrect?	In September of 2002, Dr. Yasumasa Kanada at Tokyo University calculated pi to 1.2411trillion decimal places	There is no zero in the decimal expansion of pi	22/7 is a good approximation for the value of pi	The first written reference to the ratio of a circles circumference to its diameter was written about 1650 b.c.e	There is no zero in the decimal expansion of pi
Science-Technology	Waters extraordinary physical properties are a result of its chemical structure - it consists of two hydrogen atoms and one oxygen atom bonded in what type of molecule?	Diatomic	Nonpolar	Polar	Covalent	Polar
Science-Technology	Although it is generally described as a transparent liquid, in seas, lakes and other large water bodies, water appears blue.  What property of water is this attributed to?	Water reflects light in the red range	Water absorbs light in the red range	Water refracts light	Water radiates in the blue range	Water absorbs light in the red range
Science-Technology	High surface tension, one of waters properties, is crucial for the survival of life on the planet, because it enables what vital process?	Dissolving of nutrients	Transport of nutrients	Recycling of nutrients	Formation of nutrients	Transport of nutrients
Science-Technology	Water is a powerful conductor of electricity.	False	True			False
Science-Technology	A unique property of water is that its solid form, ice, does not sink as may be expected, but floats. What is the reason for this phenomenon?	The specific resistance of water to solids	Temperature differences between the solid and liquid forms	Lower volume of ice compared to liquid water	Lower density of ice compared to liquid water	Lower density of ice compared to liquid water
Science-Technology	In meteorology, virga, a weather phenomenon typical for desert regions, is what form of precipitation?	Precipitation that evaporates before reaching the ground	Highly condensed type of precipitation	Precipitation that freezes before reaching the ground	Precipitation that has not undergone condensation	Precipitation that evaporates before reaching the ground
Science-Technology	Water is divided into soft and hard, depending on its chemical composition. Hard water washes soap from your hands faster, because of its high contents of what?	Polar molecules	Minerals	Free electrons	Salts	Minerals
Science-Technology	Because of its unique properties in interacting with other substances, water is often referred to as the universal what?	Stabilizer	Neutralizer	Solvent	Oxidant	Solvent
Science-Technology	The temperature of large bodies of water tends to vary much less, compared to that of land masses, why?	Water can absorb a tremendous amount of heat	Liquids are better heat conductors	Water responds more quickly to temperature changes	Sunlight penetrates water more easily	Water can absorb a tremendous amount of heat
Science-Technology	This intricate name, given to water, is a common hoax to misleadingly present water as a dangerous and harmful compound.	Decaborane	Diborane	Disilane	Dihydrogen monoxide (DHMO)	Dihydrogen monoxide (DHMO)
Science-Technology	Rain forests are home to approximately what percentage of all the living animal and plant species on the planet?	12%	24%	65%	80%	65%
Science-Technology	Which of the following is typical for the Rainforest trees and cannot be seen in trees at higher latitudes?	Large leaves	Fleshy fruits	Cauliflory	Thin bark	Cauliflory
Science-Technology	Extract from the Periwinkle plant is one of the worlds most powerful drugs, used to fight this disease.	Cancer	Hepatitis B	AIDS	Psoriosis	Cancer
Science-Technology	The Toco Toucans strange appearance is due this.	Its movement	Its eyes	Its bill	Its feathers	Its bill
Science-Technology	What does the scientific name of the King cobra, Ophiophagus, mean?	Royal snake	Elephant killer	Deadly reptile	Snake eater	Snake eater
Science-Technology	The source of the Amazon, the widest river in the world, is located in this area of Peru.	Arequipa	Lima	Juliaca	Calillona	Calillona
Science-Technology	123facts.com is a great site, isnt it? But do you know what the .com part stands for?	Competition	Composition	Commercial	Communication	Commercial
Science-Technology	Which domain is used by European Union institutions?	.ue	.ee	.eu	.ec	.eu
Science-Technology	Who may use the .gov domain?	Governments of any country (payment goes to UN funds)	Governors of US states	US federal agencies	Governments of any country (free)	US federal agencies
Science-Technology	If 123facts.de existed, in which language would the quizzes most likely be written?	French	Danish	Spanish	German	German
Science-Technology	What is the most likely suffix of a web page established by a Scottish company or individual?	.gb	.sc	.uk	.br	.uk
Science-Technology	The .aq domain name is reserved to which of the following?	Organizations that work in or promote Antarctica	Countries that have Arctic Ocean shore (Canada, Greenland, Norway, Russia and USA)	Citizens of Antigua and Barbuda	Anyone who pays to the appropriate authority of Argentina	Organizations that work in or promote Antarctica
Science-Technology	Which domain name is owned by Spain?	.es	Spain is the only country without a national domain	.sp	.hi	.es
Science-Technology	If you established Trivia TV and wanted a web site in the .tv domain, which of the following would earn some money?	Tuvalu	BBC	Taiwan	CNN	Tuvalu
Science-Technology	Which of the following owns the .fm domain name that is popular among radio stations?	International Broadcasters Union	Federated States of Micronesia	France	Mexico	Federated States of Micronesia
Science-Technology	Which country owns the .ie domain name?	Ireland	Northern Ireland (Ulster)	Israel	Iceland	Ireland
Science-Technology	What is the most likely suffix of the email address of someone who is Dutch?	.nl	.hl	.ho	.du	.nl
Science-Technology	I am from a country in Central Europe. Which domain name do I most likely type to access pages in my native language?	.pg	.pk	.pa	.pl	.pl
Science-Technology	What is the chemical symbol for Boron?	B	Bn	Br	Bo	B
Science-Technology	What is the chemical symbol for Iron?	In	Fr	Fe	I	Fe
Science-Technology	What is the chemical symbol for Lanthanum?	Ln	La	L	Lt	La
Science-Technology	What is the chemical symbol for Thorium?	Th	T	Fe	Tr	Th
Science-Technology	What is the symbol for Americium?	Am	Ag	Au	Ac	Am
Science-Technology	What is the chemical symbol of Einsteinium, a rare earth metal named after Albert Einstein.	Es	Et	Ei	E	Es
Science-Technology	What is the chemical symbol for Ytterbium?	Ye	Ym	Yb	Yt	Yb
Science-Technology	What is the chemical symbol for Uranium?	Ua	U	Ur	Un	U
Science-Technology	What is the chemical symbol for Vanadium?	V	Va	Vn	Vd	V
Science-Technology	The lightest baby weighed this much.	17.63 ounce (500 g)	0.70 ounce (20 g)	3.88 ounce (110 g)	9.87 ounce (280 g)	9.87 ounce (280 g)
Science-Technology	This is the length of the worlds longest documented hair.	13.77 feet (4.2 m)	23.95 feet (7.3 m)	6.56 feet (2.0 m)	18.37 feet (5.6 m)	18.37 feet (5.6 m)
Science-Technology	The oldest male stripper was that old when the record was documented.	78	65	101	54	65
Science-Technology	The greatest age to which any man has ever lived is this.	134 years	162 years	120 years	104 years	120 years
Science-Technology	In 1993 the Scottish hotel-owner Campbell Aird received a bionic organ, which was the first of its kind. This is the organ.	Ear	Arm	Leg	Eye	Arm
Science-Technology	This is the length of the longest fingernails.	14.10 feet (4.3 m)	10.49 feet (3.2 m)	24.60 feet (7.5 m)	27.23 feet (8.3 m)	24.60 feet (7.5 m)
Science-Technology	This is the most rare disease.	Smallpox	Brain tumor	Schizophrenia	Glaucoma	Smallpox
Science-Technology	The longest coma lasted approximately this long.	2 years	11 months	24 years	37 years	37 years
Science-Technology	This is the biggest number of transplanted organs in a person.	7	2	4	11	4
Science-Technology	Roy C Sullivan survived this number of lighting strikes.	12	7	3	47	7
Science-Technology	Dinosaurs appeared about 230 million years ago during the Triassic period and became extinct about 160 million years later, during the Cretaceous period. What is the period which marked the peak of dinosaurs reign on land referred to?	Dinosaurian	Carboniferous	Jurassic	Permian	Jurassic
Science-Technology	Despite the fierce image movies have attributed to dinosaurs, approximately this percent of dinosaurs fed on plants and were quite peaceful.	65 %	20 %	52 %	90 %	65 %
Science-Technology	It is interesting to note that contrary to popular belief, by scientific definiton, there were no dinosaurs of this type.	flying dinosaurs	neither flying nor marine dinosaurs	cold-blooded dinosaurs	marine dinosaurs	neither flying nor marine dinosaurs
Science-Technology	What was the most impressive feature of the Stegosaurus appearance, which makes it the most easily identifiable dinosaur even for the non-expert observer?	Long neck	Kite-shaped plates	Enormous tail	Long curved horns	Kite-shaped plates
Science-Technology	Popularized by the Jurassic Park movie, velociraptors were relatively small carnivorous dinosaurs, which had evolved to be the perfect killers. What feature of their body in particular, helped them become such effective hunters?	A massive jaw	A strong tail with spikes	Two rows of teeth	An extra claw on their hind limbs	An extra claw on their hind limbs
Science-Technology	These are compounds that help protect cells from free radicals.	calories	phytochemicals	nutrients	antioxidants	antioxidants
Science-Technology	What is the name for all the chemical reactions that take place in the body?	nutrition	metabolism	absorption	digestion	metabolism
Science-Technology	Where does the majority of nutrient absorption take place?	mouth	small intestine	liver	large intestine	small intestine
Science-Technology	You shouldnt wash berries before you store them.	True	False			True
Science-Technology	Animal foods generally contain more saturated fats that plant foods.	Yes	No			Yes
Science-Technology	Which of the following is high in Vitamin E?	Liver	Eggs	Peas	Sunflower seeds	Sunflower seeds
Science-Technology	If you needed a good source of iron, this food would be the best.	Peas	Broccoli	Salt	Liver	Liver
Science-Technology	About how much of an adult humans body is water?	40%	60%	30%	70%	60%
Science-Technology	Can overnutrition cause malnutrition?	No	Yes			Yes
Science-Technology	Consuming too much alcohol can raise fats in the blood.	True	False			True
Science-Technology	There are 12 astronomical constellations.	False	True			False
Science-Technology	This term refers to a celestial body that resembles a star but does not emit light, because it is too small to ignite internal nuclear fusion.	Neutron Star	Brown Dwarf	White Dwarf	Protostar	Brown Dwarf
