Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
History	In the early 1950s, which of the following became the third country to have an atomic bomb?	England	France	Russia(the USSR)	The Peoples Republic of China	England
History	Which event did not occur in the same year as the other three?	UNIVAC becomes the first mass-produced computer.	Color Television is introduced.	Theodore Geisel writes Cat in the Hat.	Atomic power is introduced.	Theodore Geisel writes Cat in the Hat.
History	Which event did not occur in the 1950s?	TANG breakfast drink is introduced.	Bobby Fisher becomes the World Champion in chess.	The Frisbee is successfully marketed in the USA.	The first successful test of a hydrogen bomb was done at Enewetak	Bobby Fisher becomes the World Champion in chess.
History	In 1957 Jimmy Hoffa became president of which union?	American Brotherhood of Coal Miners	The AFL-CIO	United Federation of Teachers	International Brotherhood of Teamsters	International Brotherhood of Teamsters
History	Which US space ship discovered the Van Allen Radiation Belt in 1958?	Explorer I	Telstar I	Titan I	Apollo I	Explorer I
History	What was Elvis Presleys first motion picture?	Love Me Tender	Giant	Viva Las Vegas	Jailhouse Rock	Love Me Tender
History	In the 1958 NFL Championship Game, the Colts played against the Giants. Which statement is untrue about the game?	The game was the first NFL Championship to go into sudden-death overtime.	Mel Triplett scored a 1 yard TD run.	The Giants quarterback, Y.A.Tittle, threw a TD pass to Frank Gifford for the Giants first score.	The game was won by the Baltimore Colts on a 2 yard run by Alan Ameche.	The Giants quarterback, Y.A.Tittle, threw a TD pass to Frank Gifford for the Giants first score.
History	The Boston Celtics were the dominant professional basketball team in the 1950s. Which one of these  never played for the Celtics in the 1950s?	Jack Nichols	K.C. Jones	Frank Ramsey	Walter Dukes	Walter Dukes
History	On which show did Elvis Presley make his first TV appearance?	The Dorsey Brothers Stage Show	Milton Berles Texaco Star Theater	The Ed Sullivan Show	The Steve Allen Tonight Show	The Dorsey Brothers Stage Show
History	Which one of these was not part of the Million Dollar Quartet, formed in 1956 by Sun Records?	Carl Perkins	Jerry Lee Lewis	Johnny Cash	Willie Nelson	Willie Nelson
History	What society, that inhabited southern Mesopotamia, is widely regarded as the earliest civilization on Earth?	Minoan	Zapotec	Phoenicia	Sumer	Sumer
History	The Rosetta stone helped scientists to decipher the alphabet of this ancient civilization.	Ancient China	Ancient Rome	Ancient Greece	Ancient Egypt	Ancient Egypt
History	On what Mediterranean island did the Minoan civilization arise?	Cyprus	Corsica	Crete	Corfu	Crete
History	What was the predominating religion in the Achaemenid Empire, one of the first Persian empires?	Rastafarianism	Zoroastrianism	Hinduism	Shamanism	Zoroastrianism
History	Which was the largest empire in pre-Columbian America?	Maya	Toltec	Inca	Zapotec	Inca
History	This civilization arose in Central Mexico and its members spoke the Nahuatl language .	Olmec	Norte Chico	Toltec	Aztec	Aztec
History	Harappan was the mature phase of this civilization that flourished in the river valleys in Sindh province of Pakistan, extending westward into Balochistan province, and in West India.	Indus Valley Civilization	Ancient China	Mali Empire	Canaan	Indus Valley Civilization
History	According to legend, Ancient Rome was founded by the brothers Romulus and Remus who were raised by what animal?	Monkey	Wolf	Bear	Tiger	Wolf
History	Four colossal statues guard the temple Abu Simbel of what Egyptian pharaoh?	Nebhepetre Mentuhotep II	Mentuhotep II	Tutankhamun	Ramesses II	Ramesses II
History	What was the first civilization to make use of the alphabet that is believed to be the ancestor of all modern alphabets?	Indus Valley Civilization	Sumer	Arab	Phoenicia	Phoenicia
History	The country of Russia was named for the Vikings.	True	False			True
History	The Vikings adopted Christianity around 1000 AD.	False	True			True
History	Women could also be Vikings.	True	False			False
History	Vikings never plundered religious or holy sites.	False	True			False
History	In the age of the Vikings, Viking ships were the most technologically advanced.	True	False			True
History	In Viking culture all men were expected to carry weapons.	True	False			True
History	Loki was the Viking God of lies.	True	False			False
History	The first recorded Viking raid in Britain was in 763.	True	False			False
History	Leif Eriksson also known as Leif the Lucky is thought to have been the first European to land in North America.	True	False			True
History	The father of all Norse or Viking gods was Thor the God of Thunder.	False	True			False
History	WWII began on September 1, 1939, when Germany invaded this country.	France	Austria	Russia	Poland	Poland
History	The first underground metro in North America, the Boston subway, was opened on September 1 of  this year.	1911	1906	1916	1897	1897
History	On September  1, 1983 Korean Air Flight KAL-007 was shot down after entering Soviet airspace (this is true).   Some of the passengers and crew survived the crash.	True	False			False
History	On September 1, 1979, Pioneer 11 became the first spacecraft to visit Mercury.	False	True			False
History	On September 1, 1957, this Grammy Award - winning singer was born.  She began her career as lead singer for the Miami Sound Machine.	Mary J. Blige	Gloria Estefan	Aaliyah	Toni Basil	Gloria Estefan
History	The passenger pigeon was one of the most common birds in the world- it is estimated that there were about five billion in the United States alone. The last passenger pigeon died on September 1, 1914 in this zoo.	The Giza Zoo	The Kabul Zoo	The Philadelphia Zoo	The Cincinnati Zoo	The Cincinnati Zoo
History	On September 1, 1985, at a depth of 2 miles (3,8 km), south-east of Newfoundland, the wreck of the Titanic was discovered. Jean-Louis Michel was one of the two people who led the expedition. He was the other one.	Evan Forde	Dr. Robert Ballard	Jacques-Yves Cousteau	Charles David Keeling	Dr. Robert Ballard
History	Moammar Qaddafi and a group of officers staged a coup detat against King Idris on 1st of  September 1969 (this is true). The coup was unsuccessful and Qaddafi was sent to prison.	True	False			False
History	On September 1, 2004, in a small Russian town, armed terrorists took hundreds of schoolchildren and adults hostage. What was the name of the town?	Chita	Beslan	Rostov	Kirishi	Beslan
History	The first Crusade was initiated by Emperor Alexius I, when he appealed to Pope Urban II for help in defending against the Muslims.   Alexius I was the ruler of this great empire.	The Holy Roman Empire	The Byzantine Empire	The Chinese Empire	The Western Roman Empire	The Byzantine Empire
History	The Kingdom of Jerusalem was established after the first Crusade.  Godfrey of Bouillon was chosen to be King, but he refused the title and took this one instead.	Slayer of the Muslims	Defender of the Holy City	Defender of the Holy Land	Defender of the Holy Sepulchre	Defender of the Holy Sepulchre
History	The second Crusade, launched in 1145, was the most successful of all Crusades.	True	False			False
History	The Fourth Crusade (1202–1204) was called upon by Pope Innocent II and was originally intended to retake Jerusalem by conquering this country.	Bulgaria	Turkey	Egypt	The Byzantine Empire	Egypt
History	One of the most brutal crusades was the Albigensian Crusade (this is true). The aim of this crusade was to eliminate the religion of the Cathars.	True	False			True
History	Jews saw the Crusades as great help and welcomed knights as heroes.	False	True			False
History	The crusaders considered themselves sort of pilgrims and so, before joining a Crusade, they swore a vow to do this.	Not to steal any gold	To successfully reach Jerusalem	To preach Christianity to Muslim prisoners	To kill at least ten Muslims	To successfully reach Jerusalem
History	The military power of the Teutonic Order was broken after the Battle of Grunwald, after a defeat by these two countries.	Poland and Estonia	Poland and Lithuania	Poland and Switzerland	Poland and Turkey	Poland and Lithuania
History	This largest Christian military order was established in the aftermath of the First Crusade and is widely known as this.	The Knights of St. John	The Knights Templar	The Order of Aviz	Ordo Draconis	The Knights Templar
History	All of the Crusades were called upon by Popes.	True	False			False
History	NASA was established in this year, on July 29.	1952	1949	1958	1962	1958
History	The four events in this question took place on  February 4. However, one of the pairs (event - the year in which it happened) is wrong.	First U.S. helicopter was shot down in Vietnam - 1962	Bank of the U.S. Shut Down - 1841	Patty Hearst was kidnapped - 1976	The Yalta Conference commenced - 1945	Patty Hearst was kidnapped - 1976
History	One of these events did not take place on March 19.	Nevada legalized gambling	Americas first recorded bank robbery took place	General Fromm was executed for plot against Hitler	Indira Gandhi led India	Indira Gandhi led India
History	The mass suicide in Jonestown took place on this day in 1978.	November 18	October 13	November 13	October 18	November 18
History	One of these events did not take place during December.	Napoleon died in exile	Bush ordered US troops to Somalia	Irish free state was declared	The Prohibition in the US ended	Napoleon died in exile
History	One of these events did not take place on a summer day.	Admiral Nelson was buried at St. Pauls Cathedral	President Adams settled in a new capital	Donald Duck debuted	The 1936 Summer Olympics	Admiral Nelson was buried at St. Pauls Cathedral
History	1783 Treaty of Paris was signed on this day.	November 5	December 6	October 4	September 3	September 3
History	The Treaty of Brest-Litovsk was signed on March 3, 1918.	True	False			True
History	Magellan set out on his voyage around the world on this day.	March 3, 1522	October 12, 1512	January 21, 1532	September 20, 1519	September 20, 1519
History	In 1799, Napoleon began his campaign to conquer the Ottoman Empire, but was eventually defeated at this city.	Alexandria	Acco	Bagdhad	Istanbul	Acco
History	The English Navigation Acts were a series of laws which restricted foreign shipping. Resentment against the Navigation Acts was a cause for which war?	The English Civil War	The Anglo-Dutch Wars	The Boer War	The Anglo-Berber War	The Anglo-Dutch Wars
History	What precipitated the 1969 six-day war between El Salvador and Honduras?	Import tariffs on Honduran goods exported into El Salvador	Import tariffs on Salvadoran goods exported into Honduras	A soccer game	Control over the oil reserves in the Gulf of Fonseca	A soccer game
History	In the Battle of Gaugamela, 331 B.C. , Alexander the Great of Macedonia defeated which king?	Cyrus the Great	Leonidas of Sparta	Marcellus Germanicus	Darius III	Darius III
History	F. D. Toussaint Louverture, a freed self-educated slave, was one of the leaders of which uprising?	Sandanista Uprising	Rebellion of Martinique	Haitian Revolt	Revolution of Devils Island	Haitian Revolt
History	What conflict was initiated by a self-proclaimed mystic, named Hong Xiuquan, who claimed that he was the new Messiah?	Taiping Rebellion	Turko-Russian War	Opium Wars	Boxer Revolution	Taiping Rebellion
History	In this 751 A.D. military conflict between Islamic forces and Chinese forces, the Chinese were completely defeated.	Talas War	Sino-Turkish War	Opium War	Boxer Revolution	Talas War
History	This conflict, which lasted from 1839 to 1842, is regarded as a trade-inspired war between Great Britain and the Qing Empire in China.	The War of the Roses	The First Opium War	The Shanghai Revolution	Boxer Rebellion	The First Opium War
History	The Great Northern War was the war fought between a coalition of Russia, Denmark-Norway and Saxony-Poland one side and Sweden on the other side. The coalition attacked Sweden in what year?	1942	1700	1917	1864	1700
History	The Battle of Crécy, which took place on 26 August 1346, was one of the most important battles of a war conflict between which two countries?	France and England	France and Flanders	France and Spain	France and Prussia	France and England
History	In this film, the Vietnam War veteran, played by Roy Scheider experienced a war flashback, involving the execution of an enemy soldier.	Blue Thunder	Blackhawk Down	Jaws II	A Bridge Too Far	Blue Thunder
History	What was the name of the 1989 film, directed by Brian De Palma, in which a Vietnamese girl is kidnapped, raped and murdered by US troops?	Platoon	The Village	Apocalypse Now	Casualties of War	Casualties of War
History	In this movie the main character experiences a flashback in which he is tied in a crucifying position and being slowly slashed with a large knife.	First Blood	Uncommon Valor	Iron Eagle	Rambo III	First Blood
History	Which country occupied Vietnam from the end of WW II to 1954, setting the scene for a civil war between North and South Vietnam?	India	Holland	China	France	France
History	The Henry House can be found on which Civil war battlefield?	South Mountain	Petersburg	Cedar Creek	Bull Run	Bull Run
History	Elkhorn Tavern is located on which battlefield?	Pea Ridge	Chickamauga	Franklin	Wilsons Creek	Pea Ridge
History	Hornets Nest is associated with which battlefield?	Shiloh	Corinth	Chattanooga	Iuka	Shiloh
History	The Burnside Bridge is related to which Civil War battlefield?	Glorietta Pass	Chantilly	Cheat Mountain	Antietam	Antietam
History	The Maryes Heights are a landmark, found on which battlefield?	Cold Harbor	Chancellorsville	Fair Oaks	Fredericksburg	Fredericksburg
History	On which battlefield was Lookout Mountain a dominant feature?	Chattanooga	Peachtree Creek	Mechanicsville	Seven Pines	Chattanooga
History	Farmland, owned by the McPherson family, the Cordori family, the Spangler family, the Culp family, and the Rose family is part of which battlefield?	Cedar Mountain	Gettysburg	Franklin	Bull Run	Gettysburg
History	Where was the Mule Shoe located?	The WIlderness	Murfreesboro	Spotsylvania	Appomattox	Spotsylvania
History	The Crater is a famous landmark, located on which battlefield?	Fair Oaks	Petersburg	Seven Pines	Red River	Petersburg
History	Where is the Field of Lost Shoes located?	Lynchburg	McDowell	Kernstown	New Market	New Market
History	On what date did the Mayflower leave port?	September 13	September 20	September 16	September 6	September 6
History	Before its trans-Atlantic voyage the Mayflower was a merchant ship travelling between England and other European countries. What was its primary cargo?	rum	wine	livestock	guns	wine
History	It is estimated that the crew of the Mayflower consisted of how many people?	25-30	10-20	30-50	5-10	25-30
History	What is the Mayflowers estimated length?	80-100 feet	90-110 feet	115-130 feet	100-125 feet	90-110 feet
History	How wide was the Mayflower estimated to be?	40 feet	25 feet	20 feet	35 feet	25 feet
History	How many days did it take the Mayflower to make the crossing from England to America?	66 days	80 days	77 days	70 days	66 days
History	How many passengers were aboard the Mayflower when it crossed the Atlantic?	93	100	102	90	102
History	Where did the pilgrims aboard the Mayflower intend to settle?	in Virginia	in Pennsylvania	in Ohio	in New York	in Virginia
History	The Mayflower returned to England in 1621.	True	False			True
History	In the 1982 film Airplane 2: The Sequel the space shuttle was called the Mayflower 1.	True	False			True
History	After the Romans left in 412-413 AD present-day Netherlands was populated by the Franks, Saxons and what other tribe?	Jutes	Goths	Angles	Frisians	Frisians
History	According to a legend, what preacher was killed by pagans at the northern city of Dokkum in 754?	Clovis	Patrick (Patricius)	Radboud	Bonifatius	Bonifatius
History	In 1596, navigator Cornelis de Houtman set  foot on the shore of  what future colonial possession?	Dutch East Indies (Indonesia)	New Netherlands (North America)	Ceylon (Shri Lanka)	Surinam (Dutch Guyana)	Dutch East Indies (Indonesia)
History	What Dutch city was repeatedly plundered by the Vikings?	Dorestad	Roodeschool	Elburg	Goes	Dorestad
History	Dutch independence from Spain (1648) was recognized in this Treaty.	Treaty of Soissons	Treaty of Antwerp	Treaty of Beijing	Treaty of Munster	Treaty of Munster
History	The first Dutch railway opened in this year -- the same year Belgian independence was recognized by the Dutch.	1839	1870	1802	1895	1839
History	What Liberal statesman was Prime Minister of the Netherlands in the mid 19th century?  He drafted constitutional changes following the Paris Revolution of 1848.	Anton Adriaan Mussert	Johan Rudolf Thorbecke	Henri Gerard Winkelman	Pieter Jelles Troelstra	Johan Rudolf Thorbecke
History	Who was the second wife (1879) of King William the Third of Netherlands? Her only daughter, Wilhelmina ascended the throne on September 6th, 1898 at the age of eighteen.	Emma	Constance	Valerie	Odette	Emma
History	What was the nickname of William, Prince of Orange, Count of Nassau (Willem, Prins van Oranje, Graaf van Nassau), killed in 1584 in the city of Delft?	The Conqueror	The Wealthy	The Bold	The Silent	The Silent
History	Most people thought a flight to the Moon would be impossible. Many developments had to take place, before it could even be seriously considered. One such development was the launch of the first artificial satellite in space, by the Soviet Union. What was the satellites name?	Sputnik One	Vostok One	Luna One	Spusk One	Sputnik One
History	This was the second NASA space project. It helped develop the techniques, that made the famous Apollo missions possible. This spacecraft, the most sophisticated of its time, was launched by a converted Titan 2 rocket.	Voyager	Gemini	Atlas	Mercury	Gemini
History	Luna 1 was the first spacecraft to land on the Moon.	False	True			False
History	President Kennedy once said I believe this nation should commit itself to achieving the goal, before this decade is out, of landing a man on the moon and returning him safely to the Earth. This was the goal of the Apollo project. Which one of these rockets was used to launch the Apollo spacecraft?	Titan	Atlas	Saturn	Ariane	Saturn
History	The project of the Soviet Union, that aimed at the Moon, was the Luna programme. Although all of the Luna missions were unmanned, they were pioneers in many space explorations. Which one of these missions was the first to take pictures of the far side of the Moon?	Luna 9	Luna 2	Luna 3	Luna 12	Luna 3
History	Neil Armstrong, Edwin Aldrin and Bill Anders were the three astronauts on Apollo 11.	True	False			False
History	On October 24, 1960 a rocket exploded on a launchpad at Baikonur Cosmodrome and caused the death of over 100 military personnel, engineers, and technicians.  While once thought to have been space related, it later became known that the accident was connected with the development of a new Intercontinental Ballistic Missile. The incident was covered up by the Soviet government and did not emerge until the 1990s.   What is this incident known as?	R-16 conspiracy	Korolev disaster	Yangel incident	Nedelin catastrophe	Nedelin catastrophe
History	The Apollo project suffered some serious setbacks. Apollo 13 was supposed to be the third manned mission to land on the Moon. However, when the spacecraft was 321,860 km (199,994.5 miles) away from the Earth, an accident took place. The mission was canceled and the crew returned to Earth, proving that the spacecraft was capable of dealing with major crisis. What was the cause of this accident.	Problem with the main engine	Meteoroid impact	Explosion of one of the oxygen tanks	Problem with the auxiliary thrusters	Explosion of one of the oxygen tanks
History	The mission of Luna 24 was to collect soil samples from the Moon.	True	False			True
History	This was the first joint flight of the two rivals in the race to the Moon. It was also the first international manned spaceflight. A Soviet and an American spacecraft were joined to test the compatibility of their rendezvous and docking systems.	Apollo-Soyuz	Apollo-Luna	Mercury-Salyut	Gemini-Voskhod	Apollo-Soyuz
History	Napoleon started his military career in the cavalry.	False	True			False
History	This was Napoleons perfect battle.	Friedland	Jena	Waterloo	Austerlitz	Austerlitz
History	Napoleon Bonaparte usually wore a uniform of the following rank.	King	Colonel	General	Marshal	Colonel
History	Napoleon Bonaparte had no children to succeed him.	True	False			False
History	Napoleon Bonapartes body still lies in Saint Helena, where he was buried.	True	False			False
History	This Mameluke was Napoleons constant attendant.	Roustam	Tommy	Karageorgio	Maltesta	Roustam
History	In 79 BC, a major cloud appeared over mount Vesuvius. The eruption that would follow, would forever be linked to the demise of Pompeji. However, this was not the only city buried beneath ash and mud. What other town was devastated by the eruption?	Herculaneum	Napoli	Misenum	Stabiae	Herculaneum
History	This 1755 disaster was widely believed to be Gods wrath. After this disaster, the Inquisition came down even harder on the non-believers. In Spain and Portugal non-Catholics were forced to baptize, in England and Sweden official days of fasting were proclaimed. Voltaire mentioned this disaster in his Novel Candide.	The Lisbon Earthquake	The Black Plague	The fall of Constantinople	Famine due to poor harvests	The Lisbon Earthquake
History	This disaster, which took place in 1883, caused a tsunami with up to 50 m high waves. It struck the coasts of Java and Sumatra, flooding approximately 300 towns and killing 36.000 people. What was the direct cause?	The Explosion of Krakatau	Earth/Sea Quake	Extreme tides	Nucleair testing	The Explosion of Krakatau
History	The famous rhyme I had a little bird. Its name was Enza. I opened the window. And In-flew-Enza refers to what disaster?	The Sleeping Disease	Ebola	The Spanish Flu	The Bird flu	The Spanish Flu
History	In the year 1770, the worst ever famine in history struck this region, considered to be one of the most densely populated areas on Earth.	Indonesia	Bengal	China	India	Bengal
History	In 1931 a big flood hit this country/area causing the deaths of approximately 850.000 - 4.000.000 people.	The flooding of the Volga - Russia	Tsunami - Indonesia	The flooding of the Nile - Egypt	The Yellow River flooding - China	The Yellow River flooding - China
History	In 1991, a cyclone, unofficially known as Cyclone Gorky, struck this country leaving at least 138.000 people dead.	China	Bangladesh	Srilanka	Indonesia	Bangladesh
History	What caused the Queen of the Sea train disaster which killed 1700 passengers?	Two trains collided on the Tokaido Main Line in Yokohama, Japan.	After the 2004 Earthquake and subsequent Tsunami this train was washed away from a Srilankan coastal track.	The brakes on an overfilled troop train returning from the front in 1917could not take the weight of the many wagons.	A cyclone hit the train in Bihar, India, while it was crossing a bridge. It derailed and plunged into the river below.	After the 2004 Earthquake and subsequent Tsunami this train was washed away from a Srilankan coastal track.
History	General Ishii Shiros name is often connected with his experiments with germs and bio-weapons. Which one of the following is the correct name of the headquarters of the Japanese Biological Warfare Unit 731 during World War II?	Pangfen	Pingfen	Pingfan	Pangfan	Pingfan
History	General Dwight Eisenhower headed an operation whose aim was to gain control of Morocco and Algiers. What was the name of the operation?	Operation Torchlight	Operation Torch	Operation Lantern	Operation Cresset	Operation Torch
History	Hitler promoted General Friedrich Paulus in February 1943, in an attempt to lift his spirits. What was his promotion?	Senior Marshal	Senior Field Marshal	Field Marshal	Marshal	Field Marshal
History	General Erwin Rommel led German forces during World War II. Which of the following countries was his battlefield?	Libya	All of these countries	France	Poland	All of these countries
History	The following words belong to which famous World War II general: Crete was the grave of the German parachutists.”?	General Henri Giraud	General Friedrich Paulus	General Kurt Student	General Erwin Rommel	General Kurt Student
History	General Jacques Leclercs division received the surrender of the German forces at the Gare Montparnasse and liberated Paris on what date?	25 August 1944	11 August 1944	19 August 1944	15 August 1944	25 August 1944
History	Which of the following names is a name of a French general during World War II?	Henri Giraud	Arnaud Giraud	Jean Giraud	Oliver Giraud	Henri Giraud
History	The Army Corps of Polish general Franciszek Kleeberg, that was named Samodzielna Grupa Operacyjna Polesie, capitulated after the Battle of Kock. What is the exact date of this event?	6 November, 1940	6 October, 1939	16 October, 1939	26 October, 1941	6 October, 1939
History	In 1943, General Friedrich Paulus was in charge of the German forces in which area?	Egypt	Caucasus	the Netherlands	Paris	Caucasus
History	US General Patton, leader of the Third Army was famous for which of the following?	his battle diaries	his peevish temper	his war journals	his reckless sense of humour	his reckless sense of humour
History	Which of the following combinations (astronaut - spacecraft - launch date - landing site) correctly presents the voyage of the first man to travel in space?	Yuri Gagarin - Vostok 6 - 1961 - Karaganda region	Gherman Titov - Vostok 1 - 1962 - Karaganda region	Yuri Gagarin - Vostok 1 - 1961 - Kazakhstan	Gherman Titov - Vostok 6 - 1962 - Kazakhstan	Yuri Gagarin - Vostok 1 - 1961 - Kazakhstan
History	Valentina Tereshkova was the first woman to fly in space. Her mission took place on June 16, 1963. How long was her flight?	3 days, 11 hours, 50 minutes	4 days, 22 hours, 10 minutes	1 days, 22 hours, 50 minutes	2 days, 22 hours, 50 minutes	2 days, 22 hours, 50 minutes
History	The  first space tourist was this businessman.	Toyohiro Akiyama	Mark Shuttleworth	Dennis Tito	Lance Bass	Dennis Tito
History	The first animal launched into space was one of these.	Monkey	Mouse	Guinea pig	Dog	Mouse
History	How many miles represent a light year?	Nearly six trillion	Nearly six million	Nearly two trillion	Nearly two million	Nearly six trillion
History	The roots of the word knight are connected to cniht, an Old English word meaning this.	Hangman	Stable-lad	Page boy	Prison-breaker	Page boy
History	Name the tax, which knights had to pay in order to avoid going to war.	The tax of scutage	The tax of war	The tax of freedom	The tax of chivalry	The tax of scutage
History	Pas dArmes was a tournament, in which knights were dared to fight.  If knights refused to fight, they had to leave this behind as a sign of humiliation.	Spurs	Helmet	Clothes	Horse	Spurs
History	Originally, any knight could bestow knighthood on a man.	True	False			True
History	Don Quixote de la Mancha is a fictional knight from the self-titled novel, written by this author.	Dante Alighieri	Giuseppe Tomasi di Lampedusa	Arthur Conan Doyle	Miguel de Cervantes	Miguel de Cervantes
History	Ritter is a title similar to that of a Knight, used in this country.	Poland	Germany	Bulgaria	France	Germany
History	By the end of the 13th century, knights were required to swear allegiance.	False	True			True
History	The legends of King Arthur and the Round Table are some of the most famous tales about knights. Who was the head of the table?	Lancelot	Nobody	Merlin	Arthur	Nobody
History	In order to become a knight nowadays, you would have to be given the title in royal recognition, or to belong to an order. In the UK the knight is styled Sir and the female -- this.	Dame	Lady	Knightess	Baroness	Dame
History	What was the French governmental structure until the French Revolution?	Dictatorship	Constitutional monarchy	Absolute monarchy	Republic	Absolute monarchy
History	In the Crimean War, France, the United Kingdom, the Kingdom of Sardinia, and the Ottoman Empire fought against what country?	Kingdom of Prussia	Hapsburg Empire	Kingdom of Italy	Imperial Russia	Imperial Russia
History	What term refers to the competition between Britain, France and Germany over African territory between the 1880s and the beginning of World War I in 1914?	The African War	Franco-Prussian War	The Scramble for Africa	New Imperialism	The Scramble for Africa
History	What state succeeded the Austrian Empire in 1867?	Austria-Hungary	German Confederation	Archduchy of Austria	First Austrian Republic	Austria-Hungary
History	Who was the first wife of Napoléon Bonaparte and the first Empress of the French?	Marie Louise of Austria	Louise Catherine Eléonore Denuelle de la Plaigne	Joséphine de Beauharnais	Marie, Countess Walewski	Joséphine de Beauharnais
History	Where was Napoleon finally defeated on June 18, 1815?	Aspern-Essling	Waterloo	Niemen River	Moscow	Waterloo
History	The First Word War began after the assassination of what European royal heir?	Archduke Karl Ludwig of Austria	Archduke Franz Ferdinand of Austria	Maximilian, Duke of Hohenberg,	Prince Ernst von Hohenberg	Archduke Franz Ferdinand of Austria
History	Name the last Tsar of Russia, who abdicated after the February Revolution of 1917.	Alexander III of Russia	Nicholas II of Russia	Nicholas I	Alexander I	Nicholas II of Russia
History	This organization, established in Paris, 1951, was the predecessor of the European Union.	European Economic Community	European Atomic Energy Community	European Defence Community	European Coal and Steel Community	European Coal and Steel Community
History	The Treaty on European Union, that proclaims the creation of the European Union, was signed on February 7, 1992 in this city.	Belfast	Geneva	Paris	Maastricht	Maastricht
History	Men were first to wear jewels.  They considered them to be this.	A part of their uniform	Barometers	Objects of womens desire	Amulets	Amulets
History	The tradition of engagement rings was started by Maximilian of Austria. He gave one such ring to her.	Mary Queen of Scots	Bloody Mary	Marie-Antoinette	Mary of Burgundy	Mary of Burgundy
History	This type of pattern is common in traditional Chinese womens clothing.	Horse	Peony	Rose	Star	Peony
History	She popularized the mini.	Marilyn Monroe	Twiggy	Mary Quant	Marie Brizzard	Mary Quant
History	This type of female figure was fashionable in the 20s.	Voluptuous	Coca-cola	Masculine	Nude	Masculine
History	The Marcel Wave is one of these.	A fashionable way to shake you head	A hair style	A way to fold your skirt	A type of hat	A hair style
History	This is a kind of body adornment that Indian women use. It became popular in many countries after Madonna adopted it.	Bindi	Tattoo	Eyebrow shaping	Skin jeweller	Bindi
History	He created Chanel No. 5 for Coco Chanel.	Ernest Beaux	Ralph Lauren	Yves Saint Laurent	Jean Patou	Ernest Beaux
History	The first traces of womens underwear were found on this island.	Australia	Wales	Madagascar	Crete	Crete
History	The first bra was announced in this fashion magazine.	Vogue	Glamour	Marie Claire	Elle	Vogue
History	What city became the capital after the unification of Germany in 1990?	Bonn	Berlin	Bremen	Dresden	Berlin
History	In 1990 the new NC-17 replaced the X movie rating. What does NC stand for?	Need Consideration	Non Conforming	No Children	Need Confirmation	No Children
History	What nation, subject of the 1994 Operation Uphold Democracy, is the only nation whose independence was gained as part of a successful slave rebellion?	Haiti	Gabon	Barbados	Nigeria	Haiti
History	In 1996 President Clinton was re-elected as the first two-term Democrat since what former US President?	Dwight D. Eisenhower	Jimmy Carter	Franklin Roosevelt	Ronald Reagan	Franklin Roosevelt
History	In 1996, TWA Flight 800 exploded and crashed into the Atlantic Ocean shortly after take off, killing all 230 aboard.  The flight was bound from New York to what popular European destination?	Paris	Vienna	Athens	London	Paris
History	Which country transferred sovereignty of Hong Kong to China in 1997?	Japan	France	USA	Great Britain	Great Britain
History	The first cloned mammal, Dolly, was named after country singer Dolly Parton.  Why?	Dolly Parton had just released a single named Dolly	Dolly Parton is famously busty	Dolly Parton was an outspoken supporter of stem cell research	Dolly Parton was the embryologists favorite singer	Dolly Parton is famously busty
History	In what movie does the protagonist call the police about the Watergate break-in, invent the smiley, and make millions on Apple Computer stock thinking he has invested in produce?	Unforgiven	American Beauty	Forrest Gump	The English Patient	Forrest Gump
History	What Mariah Carey and quartet Boyz II Men song remained at the top of the U.S. Billboard Hot 100 for 16 weeks?	One Sweet Day	Hero	Without You	Dreamlover	One Sweet Day
History	In 1994, which political party won the majority in the US congress for the first time in 40 years?	Republican Party	Constitution Party	Democratic Party	Libertarian Party	Republican Party
History	This was the first accident of its kind in the race for space. On 27 January 1967, the crew of this spacecraft (Virgil I. Gus Grissom, Edward H. White II and  Roger B. Chaffee) were performing a flight simulation on ground.   5:40, a communication failure suddenly occurred and the astronauts began working on it. Unexpectedly, at 6:31 PM, a fire broke out consuming all on-board. What was the name of the mission?	Apollo 1	Mercury 2	Gemini 1	Gemini 9	Apollo 1
History	This was the first space disaster in USSR as well as the first in-flight accident in the history of manned spaceflight. On 23 April 1967 Soyuz 1 was launched, carrying one astronaut. Shortly after, trouble began and Soyuz 1 was deorbited. Due to problems with the parachutes, the sole crew member was killed on his way back, his capsule hitting the ground at high velocity. What was the name of this astronaut?	Valery Bykovsky	Vladimir Komarov	Aleksei Yeliseyev	Yuri Gagarin	Vladimir Komarov
History	The death of Michael J. Adams on-board the X-15-3 rocket plane is internationally recognized as a spaceflight accident.	False	True			False
History	On 23 March 1961, Valentin Bondarenko was training in a special low pressure chamber filled with pure oxygen. An unexpected occurrence killed Bondarenko, making him the first space related casualty. What caused his death?	Bondarenko dropped an alcohol soaked cloth onto an electric hotplate	The oxygen in the chamber was suddenly sucked out	The pressure suddenly became too high	The chamber suddenly collapsed	Bondarenko dropped an alcohol soaked cloth onto an electric hotplate
History	The Soviets, having lost the race for the Moon, redirected their efforts towards the construction of space stations. They became quite good at this uneasy task, but also experienced a great deal of problems. Due to a fatal malfunction of a valve, all three crew members of this space station died.	Soyuz 7	Soyuz 6	Soyuz 1	Soyuz 11	Soyuz 11
